"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005187.14",2.01366463350387,-3.42057805736598,2.38527935647334,-1.43403666664157,0.151561799572676,NA
"ENSG00000005189.22",95.6353379279893,-0.21718342835855,0.231543301115084,-0.937981912292955,0.348253705581233,1
"ENSG00000005194.17",507.655849511391,0.152602031473016,0.189268575090063,0.806272416857373,0.420085791234237,1
"ENSG00000005206.19",134.942927833257,0.225931887913838,0.207777516461191,1.08737409014145,0.276871517033865,1
"ENSG00000005238.22",60.391996783206,0.0434991475873648,0.362470112867707,0.120007542810132,0.904477172845867,1
"ENSG00000005243.12",166.298572128594,-0.358523374993623,0.317616623850364,-1.12879285299163,0.258985228304482,1
"ENSG00000005249.16",68.1236723244397,-0.352022642586479,0.842309099959787,-0.417925726557252,NA,NA
"ENSG00000005302.20",588.122122893408,0.0425426403161466,0.647260450107285,0.0657272359358509,0.947594988152164,1
"ENSG00000005339.16",209.059291438486,1.12898515698082,0.748742937706554,1.50784080907524,0.131595274779456,0.998493206713353
"ENSG00000005421.11",1.94988055125499,-0.044233966698862,1.80710066892903,-0.0244778652675045,0.980471439382344,NA
"ENSG00000005436.16",200.923759539591,0.224943859496474,0.668011835725557,0.336736338289804,0.736315667532284,1
"ENSG00000005448.19",402.332388341782,0.595310113407107,0.523190245219962,1.13784635483183,0.255184644898199,1
"ENSG00000005469.14",141.758024327804,-0.401012065109267,0.269175478131925,-1.48977933611296,0.136282266141828,1
"ENSG00000005483.24",78.2777683605515,0.0978077102173561,0.40467698578238,0.241693285394671,0.809017832820419,1
"ENSG00000005486.19",446.973077717549,0.0944532610989764,0.327310917035629,0.288573512776217,0.772907767285161,1
"ENSG00000005700.17",99.7586487484426,-0.0308504651545103,0.574808359255273,-0.053670870748088,0.957197391115127,1
"ENSG00000005801.20",149.213787954741,-0.0332013374225379,0.723124928396878,-0.0459136950182912,0.963379038643044,1
"ENSG00000005810.22",284.582223561092,1.29645063649439,0.305894333141286,4.23823031692315,2.25288589645459e-05,0.00161290278594965
"ENSG00000005812.13",53.3062308166797,0.30648383838031,0.561709829040655,0.545626625234161,0.585322618500966,1
"ENSG00000005844.21",31.1856891235194,0.40577930087504,1.01309607413754,0.400533879494584,0.688763335029109,1
"ENSG00000005882.14",188.913238415199,-0.302539950477525,0.249116216897762,-1.21445305426137,0.224574766374997,1
"ENSG00000005884.20",675.335590793305,1.27920429409777,0.46325795865641,2.76132178669494,0.00575679251403229,0.153702031709238
"ENSG00000005889.18",101.429743619634,0.0143150013591818,0.575173456616717,0.0248881466877583,0.980144181879965,1
